captured_at,date,pitcher_name,team,milestone,odds,event_id,start_time_utc
2026-09-15T16:16:11.967299+00:00,2026-09-15,Yoshinobu Yamamoto,LAD,5,-1220,34669943,2026-09-15T22:40:00.0000000Z
2026-09-15T16:16:11.967299+00:00,2026-09-15,Yoshinobu Yamamoto,LAD,6,-474,34669943,2026-09-15T22:40:00.0000000Z
2026-09-15T16:16:11.967299+00:00,2026-09-15,Yoshinobu Yamamoto,LAD,7,-218,34669943,2026-09-15T22:40:00.0000000Z
2026-09-15T16:16:11.967299+00:00,2026-09-15,Yoshinobu Yamamoto,LAD,8,-110,34669943,2026-09-15T22:40:00.0000000Z
2026-09-15T16:16:11.967299+00:00,2026-09-15,Yoshinobu Yamamoto,LAD,9,+176,34669943,2026-09-15T22:40:00.0000000Z
2026-09-15T16:16:11.967299+00:00,2026-09-15,Yoshinobu Yamamoto,LAD,10,+345,34669943,2026-09-15T22:40:00.0000000Z
2026-09-15T16:16:11.967299+00:00,2026-09-15,Yoshinobu Yamamoto,LAD,11,+680,34669943,2026-09-15T22:40:00.0000000Z
2026-09-15T16:16:11.967299+00:00,2026-09-15,Yoshinobu Yamamoto,LAD,12,+1340,34669943,2026-09-15T22:40:00.0000000Z
2026-09-15T16:16:11.967299+00:00,2026-09-15,Rhett Lowder,CIN,2,-1280,34669943,2026-09-15T22:40:00.0000000Z
2026-09-15T16:16:11.967299+00:00,2026-09-15,Rhett Lowder,CIN,3,-342,34669943,2026-09-15T22:40:00.0000000Z
2026-09-15T16:16:11.967299+00:00,2026-09-15,Rhett Lowder,CIN,4,-130,34669943,2026-09-15T22:40:00.0000000Z
2026-09-15T16:16:11.967299+00:00,2026-09-15,Rhett Lowder,CIN,5,+185,34669943,2026-09-15T22:40:00.0000000Z
2026-09-15T16:16:11.967299+00:00,2026-09-15,Rhett Lowder,CIN,6,+427,34669943,2026-09-15T22:40:00.0000000Z
2026-09-15T16:16:11.967299+00:00,2026-09-15,Rhett Lowder,CIN,7,+960,34669943,2026-09-15T22:40:00.0000000Z
2026-09-15T16:16:11.967299+00:00,2026-09-15,Foster Griffin,CLE,3,-1000,34669947,2026-09-15T22:40:00.0000000Z
2026-09-15T16:16:11.967299+00:00,2026-09-15,Foster Griffin,CLE,4,-363,34669947,2026-09-15T22:40:00.0000000Z
