captured_at,date,event_id,event_name,start_time_utc,home_team,away_team,market,side,line,odds
2026-09-10T14:56:25.828646+00:00,2026-09-10,34643933,PIT Pirates @ CHI White Sox,2026-09-10T23:40:00.0000000Z,CWS,PIT,Moneyline,PIT Pirates,,-110
2026-09-10T14:56:25.828646+00:00,2026-09-10,34643933,PIT Pirates @ CHI White Sox,2026-09-10T23:40:00.0000000Z,CWS,PIT,Moneyline,CHI White Sox,,-110
2026-09-10T14:56:25.828646+00:00,2026-09-10,34643933,PIT Pirates @ CHI White Sox,2026-09-10T23:40:00.0000000Z,CWS,PIT,Run Line,PIT Pirates,-1.5,+151
2026-09-10T14:56:25.828646+00:00,2026-09-10,34643933,PIT Pirates @ CHI White Sox,2026-09-10T23:40:00.0000000Z,CWS,PIT,Run Line,CHI White Sox,1.5,-183
2026-09-10T14:56:25.828646+00:00,2026-09-10,34643933,PIT Pirates @ CHI White Sox,2026-09-10T23:40:00.0000000Z,CWS,PIT,Total,Over,7.5,-119
2026-09-10T14:56:25.828646+00:00,2026-09-10,34643933,PIT Pirates @ CHI White Sox,2026-09-10T23:40:00.0000000Z,CWS,PIT,Total,Under,7.5,-102
2026-09-10T16:16:08.147072+00:00,2026-09-10,34643928,TB Rays @ ATL Braves,2026-09-10T16:17:00.0000000Z,ATL,TB,Moneyline,TB Rays,,+113
2026-09-10T16:16:08.147072+00:00,2026-09-10,34643928,TB Rays @ ATL Braves,2026-09-10T16:17:00.0000000Z,ATL,TB,Moneyline,ATL Braves,,-136
2026-09-10T16:16:08.147072+00:00,2026-09-10,34643928,TB Rays @ ATL Braves,2026-09-10T16:17:00.0000000Z,ATL,TB,Run Line,TB Rays,1.5,-193
2026-09-10T16:16:08.147072+00:00,2026-09-10,34643928,TB Rays @ ATL Braves,2026-09-10T16:17:00.0000000Z,ATL,TB,Run Line,ATL Braves,-1.5,+158
2026-09-10T16:16:08.147072+00:00,2026-09-10,34643928,TB Rays @ ATL Braves,2026-09-10T16:17:00.0000000Z,ATL,TB,Total,Over,8,-120
2026-09-10T16:16:08.147072+00:00,2026-09-10,34643928,TB Rays @ ATL Braves,2026-09-10T16:17:00.0000000Z,ATL,TB,Total,Under,8,-101
2026-09-10T16:16:08.147072+00:00,2026-09-10,34643929,HOU Astros @ PHI Phillies,2026-09-10T17:05:00.0000000Z,PHI,HOU,Moneyline,HOU Astros,,+154
2026-09-10T16:16:08.147072+00:00,2026-09-10,34643929,HOU Astros @ PHI Phillies,2026-09-10T17:05:00.0000000Z,PHI,HOU,Moneyline,PHI Phillies,,-187
2026-09-10T16:16:08.147072+00:00,2026-09-10,34643929,HOU Astros @ PHI Phillies,2026-09-10T17:05:00.0000000Z,PHI,HOU,Run Line,HOU Astros,1.5,-136
2026-09-10T16:16:08.147072+00:00,2026-09-10,34643929,HOU Astros @ PHI Phillies,2026-09-10T17:05:00.0000000Z,PHI,HOU,Run Line,PHI Phillies,-1.5,+113
2026-09-10T16:16:08.147072+00:00,2026-09-10,34643929,HOU Astros @ PHI Phillies,2026-09-10T17:05:00.0000000Z,PHI,HOU,Total,Over,8.5,-113
2026-09-10T16:16:08.147072+00:00,2026-09-10,34643929,HOU Astros @ PHI Phillies,2026-09-10T17:05:00.0000000Z,PHI,HOU,Total,Under,8.5,-107
2026-09-10T16:16:08.147072+00:00,2026-09-10,34643930,TEX Rangers @ SEA Mariners,2026-09-10T20:10:00.0000000Z,SEA,TEX,Moneyline,TEX Rangers,,+108
2026-09-10T16:16:08.147072+00:00,2026-09-10,34643930,TEX Rangers @ SEA Mariners,2026-09-10T20:10:00.0000000Z,SEA,TEX,Moneyline,SEA Mariners,,-130
2026-09-10T16:16:08.147072+00:00,2026-09-10,34643930,TEX Rangers @ SEA Mariners,2026-09-10T20:10:00.0000000Z,SEA,TEX,Run Line,TEX Rangers,1.5,-217
2026-09-10T16:16:08.147072+00:00,2026-09-10,34643930,TEX Rangers @ SEA Mariners,2026-09-10T20:10:00.0000000Z,SEA,TEX,Run Line,SEA Mariners,-1.5,+177
2026-09-10T16:16:08.147072+00:00,2026-09-10,34643930,TEX Rangers @ SEA Mariners,2026-09-10T20:10:00.0000000Z,SEA,TEX,Total,Over,6.5,-112
2026-09-10T16:16:08.147072+00:00,2026-09-10,34643930,TEX Rangers @ SEA Mariners,2026-09-10T20:10:00.0000000Z,SEA,TEX,Total,Under,6.5,-108
2026-09-10T16:16:08.147072+00:00,2026-09-10,34643931,COL Rockies @ NY Yankees,2026-09-10T23:05:00.0000000Z,NYY,COL,Moneyline,COL Rockies,,+239
2026-09-10T16:16:08.147072+00:00,2026-09-10,34643931,COL Rockies @ NY Yankees,2026-09-10T23:05:00.0000000Z,NYY,COL,Moneyline,NY Yankees,,-301
2026-09-10T16:16:08.147072+00:00,2026-09-10,34643931,COL Rockies @ NY Yankees,2026-09-10T23:05:00.0000000Z,NYY,COL,Run Line,COL Rockies,1.5,+112
2026-09-10T16:16:08.147072+00:00,2026-09-10,34643931,COL Rockies @ NY Yankees,2026-09-10T23:05:00.0000000Z,NYY,COL,Run Line,NY Yankees,-1.5,-134
2026-09-10T16:16:08.147072+00:00,2026-09-10,34643931,COL Rockies @ NY Yankees,2026-09-10T23:05:00.0000000Z,NYY,COL,Total,Over,8.5,-107
2026-09-10T16:16:08.147072+00:00,2026-09-10,34643931,COL Rockies @ NY Yankees,2026-09-10T23:05:00.0000000Z,NYY,COL,Total,Under,8.5,-112
2026-09-10T16:16:08.147072+00:00,2026-09-10,34643933,PIT Pirates @ CHI White Sox,2026-09-10T23:40:00.0000000Z,CWS,PIT,Moneyline,PIT Pirates,,-110
2026-09-10T16:16:08.147072+00:00,2026-09-10,34643933,PIT Pirates @ CHI White Sox,2026-09-10T23:40:00.0000000Z,CWS,PIT,Moneyline,CHI White Sox,,-110
2026-09-10T16:16:08.147072+00:00,2026-09-10,34643933,PIT Pirates @ CHI White Sox,2026-09-10T23:40:00.0000000Z,CWS,PIT,Run Line,PIT Pirates,-1.5,+154
2026-09-10T16:16:08.147072+00:00,2026-09-10,34643933,PIT Pirates @ CHI White Sox,2026-09-10T23:40:00.0000000Z,CWS,PIT,Run Line,CHI White Sox,1.5,-188
2026-09-10T16:16:08.147072+00:00,2026-09-10,34643933,PIT Pirates @ CHI White Sox,2026-09-10T23:40:00.0000000Z,CWS,PIT,Total,Over,7.5,-119
2026-09-10T16:16:08.147072+00:00,2026-09-10,34643933,PIT Pirates @ CHI White Sox,2026-09-10T23:40:00.0000000Z,CWS,PIT,Total,Under,7.5,-102
