captured_at,date,pitcher_name,team,milestone,odds,event_id,start_time_utc
2026-08-16T16:29:34.325029+00:00,2026-08-16,Michael Soroka,ARI,6,+215,34525273,2026-08-16T17:35:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Michael Soroka,ARI,7,+459,34525273,2026-08-16T17:35:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Michael Soroka,ARI,8,+970,34525273,2026-08-16T17:35:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Bryce Elder,ATL,2,-1520,34525273,2026-08-16T17:35:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Bryce Elder,ATL,3,-393,34525273,2026-08-16T17:35:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Bryce Elder,ATL,4,-151,34525273,2026-08-16T17:35:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Bryce Elder,ATL,5,+152,34525273,2026-08-16T17:35:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Bryce Elder,ATL,6,+341,34525273,2026-08-16T17:35:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Bryce Elder,ATL,7,+720,34525273,2026-08-16T17:35:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Bryce Elder,ATL,8,+1480,34525273,2026-08-16T17:35:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Patrick Sandoval,BOS,3,-1240,34525275,2026-08-16T17:35:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Patrick Sandoval,BOS,4,-422,34525275,2026-08-16T17:35:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Patrick Sandoval,BOS,5,-182,34525275,2026-08-16T17:35:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Patrick Sandoval,BOS,6,+118,34525275,2026-08-16T17:35:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Patrick Sandoval,BOS,7,+243,34525275,2026-08-16T17:35:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Patrick Sandoval,BOS,8,+493,34525275,2026-08-16T17:35:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Patrick Sandoval,BOS,9,+1000,34525275,2026-08-16T17:35:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Dylan Cease,TOR,5,-2300,34525276,2026-08-16T17:37:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Dylan Cease,TOR,6,-960,34525276,2026-08-16T17:37:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Dylan Cease,TOR,7,-454,34525276,2026-08-16T17:37:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Dylan Cease,TOR,8,-229,34525276,2026-08-16T17:37:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Dylan Cease,TOR,9,-126,34525276,2026-08-16T17:37:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Dylan Cease,TOR,10,+140,34525276,2026-08-16T17:37:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Dylan Cease,TOR,11,+244,34525276,2026-08-16T17:37:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Dylan Cease,TOR,12,+435,34525276,2026-08-16T17:37:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Dylan Cease,TOR,13,+750,34525276,2026-08-16T17:37:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Dylan Cease,TOR,14,+1280,34525276,2026-08-16T17:37:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Ryan Weathers,NYY,3,-1200,34525276,2026-08-16T17:37:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Ryan Weathers,NYY,4,-375,34525276,2026-08-16T17:37:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Ryan Weathers,NYY,5,-158,34525276,2026-08-16T17:37:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Ryan Weathers,NYY,6,+136,34525276,2026-08-16T17:37:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Ryan Weathers,NYY,7,+291,34525276,2026-08-16T17:37:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Ryan Weathers,NYY,8,+640,34525276,2026-08-16T17:37:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Ryan Weathers,NYY,9,+1320,34525276,2026-08-16T17:37:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Sean Burke,CWS,3,-2300,34525279,2026-08-16T17:40:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Sean Burke,CWS,4,-680,34525279,2026-08-16T17:40:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Sean Burke,CWS,5,-277,34525279,2026-08-16T17:40:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Sean Burke,CWS,6,-131,34525279,2026-08-16T17:40:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Sean Burke,CWS,7,+156,34525279,2026-08-16T17:40:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Sean Burke,CWS,8,+309,34525279,2026-08-16T17:40:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Sean Burke,CWS,9,+600,34525279,2026-08-16T17:40:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Sean Burke,CWS,10,+1160,34525279,2026-08-16T17:40:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Drew Anderson,DET,2,-2500,34525279,2026-08-16T17:40:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Drew Anderson,DET,3,-610,34525279,2026-08-16T17:40:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Drew Anderson,DET,4,-233,34525279,2026-08-16T17:40:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Drew Anderson,DET,5,-105,34525279,2026-08-16T17:40:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Drew Anderson,DET,6,+206,34525279,2026-08-16T17:40:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Drew Anderson,DET,7,+430,34525279,2026-08-16T17:40:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Drew Anderson,DET,8,+870,34525279,2026-08-16T17:40:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Drew Anderson,DET,9,+1760,34525279,2026-08-16T17:40:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Eury Perez,MIA,4,-1620,34525277,2026-08-16T17:40:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Eury Perez,MIA,5,-554,34525277,2026-08-16T17:40:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Eury Perez,MIA,6,-237,34525277,2026-08-16T17:40:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Eury Perez,MIA,7,-115,34525277,2026-08-16T17:40:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Eury Perez,MIA,8,+172,34525277,2026-08-16T17:40:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Eury Perez,MIA,9,+339,34525277,2026-08-16T17:40:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Eury Perez,MIA,10,+690,34525277,2026-08-16T17:40:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Eury Perez,MIA,11,+1320,34525277,2026-08-16T17:40:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Nick Lodolo,CIN,3,-800,34525277,2026-08-16T17:40:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Nick Lodolo,CIN,4,-274,34525277,2026-08-16T17:40:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Nick Lodolo,CIN,5,-118,34525277,2026-08-16T17:40:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Nick Lodolo,CIN,6,+193,34525277,2026-08-16T17:40:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Nick Lodolo,CIN,7,+423,34525277,2026-08-16T17:40:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Nick Lodolo,CIN,8,+920,34525277,2026-08-16T17:40:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Tanner Bibee,CLE,2,-2500,34525278,2026-08-16T17:40:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Tanner Bibee,CLE,3,-570,34525278,2026-08-16T17:40:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Tanner Bibee,CLE,4,-202,34525278,2026-08-16T17:40:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Tanner Bibee,CLE,5,+114,34525278,2026-08-16T17:40:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Tanner Bibee,CLE,6,+250,34525278,2026-08-16T17:40:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Tanner Bibee,CLE,7,+543,34525278,2026-08-16T17:40:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Tanner Bibee,CLE,8,+1140,34525278,2026-08-16T17:40:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Casey Mize,SD,2,-2400,34525278,2026-08-16T17:40:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Casey Mize,SD,3,-529,34525278,2026-08-16T17:40:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Casey Mize,SD,4,-191,34525278,2026-08-16T17:40:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Casey Mize,SD,5,+123,34525278,2026-08-16T17:40:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Casey Mize,SD,6,+272,34525278,2026-08-16T17:40:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Casey Mize,SD,7,+600,34525278,2026-08-16T17:40:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Casey Mize,SD,8,+1300,34525278,2026-08-16T17:40:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Christian Scott,NYM,3,-2700,34525281,2026-08-16T17:40:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Christian Scott,NYM,4,-720,34525281,2026-08-16T17:40:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Christian Scott,NYM,5,-285,34525281,2026-08-16T17:40:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Christian Scott,NYM,6,-131,34525281,2026-08-16T17:40:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Christian Scott,NYM,7,+154,34525281,2026-08-16T17:40:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Christian Scott,NYM,8,+308,34525281,2026-08-16T17:40:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Christian Scott,NYM,9,+620,34525281,2026-08-16T17:40:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Christian Scott,NYM,10,+1240,34525281,2026-08-16T17:40:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Jake Irvin,WSH,2,-1840,34525281,2026-08-16T17:40:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Jake Irvin,WSH,3,-480,34525281,2026-08-16T17:40:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Jake Irvin,WSH,4,-177,34525281,2026-08-16T17:40:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Jake Irvin,WSH,5,+131,34525281,2026-08-16T17:40:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Jake Irvin,WSH,6,+285,34525281,2026-08-16T17:40:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Jake Irvin,WSH,7,+620,34525281,2026-08-16T17:40:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Jake Irvin,WSH,8,+1340,34525281,2026-08-16T17:40:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Dean Kremer,MIN,2,-2800,34525282,2026-08-16T18:10:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Dean Kremer,MIN,3,-610,34525282,2026-08-16T18:10:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Dean Kremer,MIN,4,-223,34525282,2026-08-16T18:10:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Dean Kremer,MIN,5,+104,34525282,2026-08-16T18:10:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Dean Kremer,MIN,6,+228,34525282,2026-08-16T18:10:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Dean Kremer,MIN,7,+482,34525282,2026-08-16T18:10:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Dean Kremer,MIN,8,+1040,34525282,2026-08-16T18:10:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Andrew Painter,PHI,2,-1220,34525282,2026-08-16T18:10:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Andrew Painter,PHI,3,-347,34525282,2026-08-16T18:10:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Andrew Painter,PHI,4,-135,34525282,2026-08-16T18:10:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Andrew Painter,PHI,5,+171,34525282,2026-08-16T18:10:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Andrew Painter,PHI,6,+376,34525282,2026-08-16T18:10:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Andrew Painter,PHI,7,+820,34525282,2026-08-16T18:10:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Andrew Painter,PHI,8,+1680,34525282,2026-08-16T18:10:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Edward Cabrera,CHC,2,-1360,34525283,2026-08-16T19:15:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Edward Cabrera,CHC,3,-406,34525283,2026-08-16T19:15:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Edward Cabrera,CHC,4,-163,34525283,2026-08-16T19:15:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Edward Cabrera,CHC,5,+136,34525283,2026-08-16T19:15:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Edward Cabrera,CHC,6,+297,34525283,2026-08-16T19:15:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Edward Cabrera,CHC,7,+650,34525283,2026-08-16T19:15:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Edward Cabrera,CHC,8,+1420,34525283,2026-08-16T19:15:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Hunter Dobbins,STL,2,-1420,34525283,2026-08-16T19:15:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Hunter Dobbins,STL,3,-349,34525283,2026-08-16T19:15:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Hunter Dobbins,STL,4,-128,34525283,2026-08-16T19:15:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Hunter Dobbins,STL,5,+193,34525283,2026-08-16T19:15:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Hunter Dobbins,STL,6,+469,34525283,2026-08-16T19:15:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Hunter Dobbins,STL,7,+1120,34525283,2026-08-16T19:15:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Blade Tidwell,SF,2,-2800,34525407,2026-08-16T20:05:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Blade Tidwell,SF,3,-660,34525407,2026-08-16T20:05:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Blade Tidwell,SF,4,-251,34525407,2026-08-16T20:05:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Blade Tidwell,SF,5,-116,34525407,2026-08-16T20:05:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Blade Tidwell,SF,6,+180,34525407,2026-08-16T20:05:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Blade Tidwell,SF,7,+373,34525407,2026-08-16T20:05:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Blade Tidwell,SF,8,+770,34525407,2026-08-16T20:05:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Blade Tidwell,SF,9,+1520,34525407,2026-08-16T20:05:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Gabriel Hughes,COL,2,-1780,34525407,2026-08-16T20:05:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Gabriel Hughes,COL,3,-435,34525407,2026-08-16T20:05:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Gabriel Hughes,COL,4,-168,34525407,2026-08-16T20:05:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Gabriel Hughes,COL,5,+138,34525407,2026-08-16T20:05:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Gabriel Hughes,COL,6,+309,34525407,2026-08-16T20:05:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Gabriel Hughes,COL,7,+680,34525407,2026-08-16T20:05:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Gabriel Hughes,COL,8,+1440,34525407,2026-08-16T20:05:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Jacob Lopez,OAK,2,-4100,34525406,2026-08-16T20:05:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Jacob Lopez,OAK,3,-870,34525406,2026-08-16T20:05:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Jacob Lopez,OAK,4,-316,34525406,2026-08-16T20:05:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Jacob Lopez,OAK,5,-140,34525406,2026-08-16T20:05:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Jacob Lopez,OAK,6,+152,34525406,2026-08-16T20:05:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Jacob Lopez,OAK,7,+315,34525406,2026-08-16T20:05:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Jacob Lopez,OAK,8,+650,34525406,2026-08-16T20:05:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Jacob Lopez,OAK,9,+1300,34525406,2026-08-16T20:05:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Cody Bradford,TEX,2,-2100,34525406,2026-08-16T20:05:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Cody Bradford,TEX,3,-507,34525406,2026-08-16T20:05:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Cody Bradford,TEX,4,-189,34525406,2026-08-16T20:05:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Cody Bradford,TEX,5,+122,34525406,2026-08-16T20:05:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Cody Bradford,TEX,6,+277,34525406,2026-08-16T20:05:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Cody Bradford,TEX,7,+620,34525406,2026-08-16T20:05:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Cody Bradford,TEX,8,+1360,34525406,2026-08-16T20:05:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Noah Cameron,KC,3,-3900,34525408,2026-08-16T20:07:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Noah Cameron,KC,4,-900,34525408,2026-08-16T20:07:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Noah Cameron,KC,5,-351,34525408,2026-08-16T20:07:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Noah Cameron,KC,6,-158,34525408,2026-08-16T20:07:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Noah Cameron,KC,7,+130,34525408,2026-08-16T20:07:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Noah Cameron,KC,8,+259,34525408,2026-08-16T20:07:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Noah Cameron,KC,9,+524,34525408,2026-08-16T20:07:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Noah Cameron,KC,10,+1040,34525408,2026-08-16T20:07:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Ryan Johnson (LAA),LAA,2,-1680,34525408,2026-08-16T20:07:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Ryan Johnson (LAA),LAA,3,-432,34525408,2026-08-16T20:07:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Ryan Johnson (LAA),LAA,4,-163,34525408,2026-08-16T20:07:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Ryan Johnson (LAA),LAA,5,+146,34525408,2026-08-16T20:07:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Ryan Johnson (LAA),LAA,6,+326,34525408,2026-08-16T20:07:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Ryan Johnson (LAA),LAA,7,+720,34525408,2026-08-16T20:07:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Ryan Johnson (LAA),LAA,8,+1520,34525408,2026-08-16T20:07:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Tarik Skubal,LAD,4,-3100,34525409,2026-08-16T20:10:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Tarik Skubal,LAD,5,-960,34525409,2026-08-16T20:10:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Tarik Skubal,LAD,6,-396,34525409,2026-08-16T20:10:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Tarik Skubal,LAD,7,-187,34525409,2026-08-16T20:10:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Tarik Skubal,LAD,8,+106,34525409,2026-08-16T20:10:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Tarik Skubal,LAD,9,+207,34525409,2026-08-16T20:10:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Tarik Skubal,LAD,10,+410,34525409,2026-08-16T20:10:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Tarik Skubal,LAD,11,+800,34525409,2026-08-16T20:10:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Tarik Skubal,LAD,12,+1520,34525409,2026-08-16T20:10:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Logan Henderson,MIL,3,-1820,34525409,2026-08-16T20:10:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Logan Henderson,MIL,4,-542,34525409,2026-08-16T20:10:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Logan Henderson,MIL,5,-222,34525409,2026-08-16T20:10:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Logan Henderson,MIL,6,+100,34525409,2026-08-16T20:10:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Logan Henderson,MIL,7,+203,34525409,2026-08-16T20:10:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Logan Henderson,MIL,8,+409,34525409,2026-08-16T20:10:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Logan Henderson,MIL,9,+810,34525409,2026-08-16T20:10:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Logan Henderson,MIL,10,+1560,34525409,2026-08-16T20:10:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Hunter Brown,HOU,3,-2400,34525410,2026-08-16T23:20:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Hunter Brown,HOU,4,-680,34525410,2026-08-16T23:20:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Hunter Brown,HOU,5,-281,34525410,2026-08-16T23:20:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Hunter Brown,HOU,6,-130,34525410,2026-08-16T23:20:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Hunter Brown,HOU,7,+155,34525410,2026-08-16T23:20:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Hunter Brown,HOU,8,+314,34525410,2026-08-16T23:20:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Hunter Brown,HOU,9,+650,34525410,2026-08-16T23:20:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Hunter Brown,HOU,10,+1320,34525410,2026-08-16T23:20:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Bryan Woo,SEA,3,-2500,34525410,2026-08-16T23:20:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Bryan Woo,SEA,4,-710,34525410,2026-08-16T23:20:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Bryan Woo,SEA,5,-276,34525410,2026-08-16T23:20:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Bryan Woo,SEA,6,-123,34525410,2026-08-16T23:20:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Bryan Woo,SEA,7,+175,34525410,2026-08-16T23:20:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Bryan Woo,SEA,8,+362,34525410,2026-08-16T23:20:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Bryan Woo,SEA,9,+750,34525410,2026-08-16T23:20:00.0000000Z
2026-08-16T16:29:34.325029+00:00,2026-08-16,Bryan Woo,SEA,10,+1520,34525410,2026-08-16T23:20:00.0000000Z
