captured_at,date,pitcher_name,team,line,over_odds,under_odds,event_id,start_time_utc
2026-09-01T16:16:02.864174+00:00,2026-09-01,Kyle Bradish,BAL,16.5,-114,-116,34599455,2026-09-02T00:40:00.0000000Z
2026-09-01T16:16:02.864174+00:00,2026-09-01,Gabriel Hughes,COL,14.5,-170,+127,34599455,2026-09-02T00:40:00.0000000Z
2026-09-01T16:16:02.864174+00:00,2026-09-01,Gerrit Cole,NYY,17.5,-192,+143,34599456,2026-09-02T01:38:00.0000000Z
2026-09-01T16:16:02.864174+00:00,2026-09-01,Grayson Rodriguez,LAA,15.5,-131,-101,34599456,2026-09-02T01:38:00.0000000Z
2026-09-01T16:16:02.864174+00:00,2026-09-01,Jesus Luzardo,PHI,18.5,+117,-156,34599457,2026-09-02T01:40:00.0000000Z
2026-09-01T16:16:02.864174+00:00,2026-09-01,Eduardo Rodriguez,ARI,17.5,-167,+126,34599457,2026-09-02T01:40:00.0000000Z
2026-09-01T16:16:02.864174+00:00,2026-09-01,Eric Lauer,LAD,15.5,-132,-101,34599458,2026-09-02T02:10:00.0000000Z
2026-09-01T16:16:02.864174+00:00,2026-09-01,Michael McGreevy,STL,15.5,+135,-181,34599458,2026-09-02T02:10:00.0000000Z
2026-09-01T19:01:22.460972+00:00,2026-09-01,Nick Lodolo,CIN,15.5,+115,-153,34599434,2026-09-01T22:40:00.0000000Z
2026-09-01T19:01:22.460972+00:00,2026-09-01,Randy Vasquez,SD,13.5,-136,+102,34599434,2026-09-01T22:40:00.0000000Z
2026-09-01T19:01:22.460972+00:00,2026-09-01,Gavin Williams,CLE,17.5,-128,-104,34599439,2026-09-01T22:40:00.0000000Z
2026-09-01T19:01:22.460972+00:00,2026-09-01,Logan Webb,SF,17.5,-151,+114,34599441,2026-09-01T22:40:00.0000000Z
2026-09-01T19:01:22.460972+00:00,2026-09-01,Paul Skenes,PIT,16.5,-104,-128,34599441,2026-09-01T22:40:00.0000000Z
2026-09-01T19:01:22.460972+00:00,2026-09-01,Sean Manaea,NYM,17.5,-161,+121,34599442,2026-09-01T22:40:00.0000000Z
2026-09-01T19:01:22.460972+00:00,2026-09-01,Freddy Peralta,TB,15.5,-112,-119,34599442,2026-09-01T22:40:00.0000000Z
2026-09-01T19:01:22.460972+00:00,2026-09-01,Bryan Woo,SEA,16.5,-131,-101,34599443,2026-09-01T22:45:00.0000000Z
2026-09-01T19:01:22.460972+00:00,2026-09-01,Jake Irvin,WSH,15.5,+112,-149,34599444,2026-09-01T22:45:00.0000000Z
2026-09-01T19:01:22.460972+00:00,2026-09-01,AJ Smith-Shawver,ATL,15.5,+122,-163,34599444,2026-09-01T22:45:00.0000000Z
2026-09-01T19:01:22.460972+00:00,2026-09-01,Matthew Boyd,CHC,17.5,+104,-138,34599448,2026-09-01T23:40:00.0000000Z
2026-09-01T19:01:22.460972+00:00,2026-09-01,Robert Gasser,MIL,15.5,+123,-164,34599448,2026-09-01T23:40:00.0000000Z
2026-09-01T19:01:22.460972+00:00,2026-09-01,Randy Dobnak,KC,15.5,+103,-137,34599449,2026-09-01T23:40:00.0000000Z
2026-09-01T19:01:22.460972+00:00,2026-09-01,Tyler Phillips,MIA,14.5,-158,+119,34599449,2026-09-01T23:40:00.0000000Z
2026-09-01T19:01:22.460972+00:00,2026-09-01,Troy Melton,DET,17.5,-113,-117,34599450,2026-09-01T23:40:00.0000000Z
2026-09-01T19:01:22.460972+00:00,2026-09-01,MacKenzie Gore,TEX,17.5,-131,-101,34599453,2026-09-02T00:05:00.0000000Z
2026-09-01T19:01:22.460972+00:00,2026-09-01,Sean Burke,CWS,16.5,-123,-108,34599454,2026-09-02T00:10:00.0000000Z
2026-09-01T19:01:22.460972+00:00,2026-09-01,Ronel Blanco,HOU,14.5,-142,+107,34599454,2026-09-02T00:10:00.0000000Z
2026-09-01T19:01:22.460972+00:00,2026-09-01,Kyle Bradish,BAL,16.5,-114,-116,34599455,2026-09-02T00:40:00.0000000Z
2026-09-01T19:01:22.460972+00:00,2026-09-01,Gabriel Hughes,COL,14.5,-163,+123,34599455,2026-09-02T00:40:00.0000000Z
2026-09-01T19:01:22.460972+00:00,2026-09-01,Gerrit Cole,NYY,17.5,-190,+142,34599456,2026-09-02T01:38:00.0000000Z
2026-09-01T19:01:22.460972+00:00,2026-09-01,Grayson Rodriguez,LAA,16.5,+103,-136,34599456,2026-09-02T01:38:00.0000000Z
2026-09-01T19:01:22.460972+00:00,2026-09-01,Jesus Luzardo,PHI,18.5,+125,-166,34599457,2026-09-02T01:40:00.0000000Z
2026-09-01T19:01:22.460972+00:00,2026-09-01,Eduardo Rodriguez,ARI,17.5,-173,+130,34599457,2026-09-02T01:40:00.0000000Z
2026-09-01T19:01:22.460972+00:00,2026-09-01,Eric Lauer,LAD,15.5,-115,-115,34599458,2026-09-02T02:10:00.0000000Z
2026-09-01T19:01:22.460972+00:00,2026-09-01,Michael McGreevy,STL,15.5,+131,-174,34599458,2026-09-02T02:10:00.0000000Z
2026-09-01T19:17:41.915632+00:00,2026-09-01,Nick Lodolo,CIN,15.5,+115,-153,34599434,2026-09-01T22:40:00.0000000Z
2026-09-01T19:17:41.915632+00:00,2026-09-01,Randy Vasquez,SD,14.5,+102,-136,34599434,2026-09-01T22:40:00.0000000Z
2026-09-01T19:17:41.915632+00:00,2026-09-01,Gavin Williams,CLE,17.5,-128,-104,34599439,2026-09-01T22:40:00.0000000Z
2026-09-01T19:17:41.915632+00:00,2026-09-01,Logan Webb,SF,17.5,-151,+114,34599441,2026-09-01T22:40:00.0000000Z
2026-09-01T19:17:41.915632+00:00,2026-09-01,Paul Skenes,PIT,16.5,-104,-128,34599441,2026-09-01T22:40:00.0000000Z
2026-09-01T19:17:41.915632+00:00,2026-09-01,Sean Manaea,NYM,17.5,-168,+126,34599442,2026-09-01T22:40:00.0000000Z
2026-09-01T19:17:41.915632+00:00,2026-09-01,Freddy Peralta,TB,15.5,-112,-119,34599442,2026-09-01T22:40:00.0000000Z
2026-09-01T19:17:41.915632+00:00,2026-09-01,Bryan Woo,SEA,17.5,+102,-136,34599443,2026-09-01T22:45:00.0000000Z
2026-09-01T19:17:41.915632+00:00,2026-09-01,Jake Irvin,WSH,15.5,+112,-149,34599444,2026-09-01T22:45:00.0000000Z
2026-09-01T19:17:41.915632+00:00,2026-09-01,AJ Smith-Shawver,ATL,15.5,+122,-163,34599444,2026-09-01T22:45:00.0000000Z
2026-09-01T19:17:41.915632+00:00,2026-09-01,Matthew Boyd,CHC,17.5,+104,-138,34599448,2026-09-01T23:40:00.0000000Z
2026-09-01T19:17:41.915632+00:00,2026-09-01,Robert Gasser,MIL,15.5,+123,-164,34599448,2026-09-01T23:40:00.0000000Z
2026-09-01T19:17:41.915632+00:00,2026-09-01,Randy Dobnak,KC,15.5,+103,-137,34599449,2026-09-01T23:40:00.0000000Z
2026-09-01T19:17:41.915632+00:00,2026-09-01,Tyler Phillips,MIA,14.5,-158,+119,34599449,2026-09-01T23:40:00.0000000Z
2026-09-01T19:17:41.915632+00:00,2026-09-01,Troy Melton,DET,17.5,-113,-117,34599450,2026-09-01T23:40:00.0000000Z
2026-09-01T19:17:41.915632+00:00,2026-09-01,MacKenzie Gore,TEX,17.5,-131,-101,34599453,2026-09-02T00:05:00.0000000Z
2026-09-01T19:17:41.915632+00:00,2026-09-01,Sean Burke,CWS,16.5,-123,-108,34599454,2026-09-02T00:10:00.0000000Z
2026-09-01T19:17:41.915632+00:00,2026-09-01,Ronel Blanco,HOU,14.5,-142,+107,34599454,2026-09-02T00:10:00.0000000Z
2026-09-01T19:17:41.915632+00:00,2026-09-01,Kyle Bradish,BAL,16.5,-114,-116,34599455,2026-09-02T00:40:00.0000000Z
2026-09-01T19:17:41.915632+00:00,2026-09-01,Gabriel Hughes,COL,14.5,-163,+123,34599455,2026-09-02T00:40:00.0000000Z
2026-09-01T19:17:41.915632+00:00,2026-09-01,Gerrit Cole,NYY,17.5,-190,+142,34599456,2026-09-02T01:38:00.0000000Z
2026-09-01T19:17:41.915632+00:00,2026-09-01,Grayson Rodriguez,LAA,15.5,-136,+103,34599456,2026-09-02T01:38:00.0000000Z
2026-09-01T19:17:41.915632+00:00,2026-09-01,Jesus Luzardo,PHI,18.5,+125,-166,34599457,2026-09-02T01:40:00.0000000Z
2026-09-01T19:17:41.915632+00:00,2026-09-01,Eduardo Rodriguez,ARI,17.5,-173,+130,34599457,2026-09-02T01:40:00.0000000Z
2026-09-01T19:17:41.915632+00:00,2026-09-01,Eric Lauer,LAD,15.5,-115,-115,34599458,2026-09-02T02:10:00.0000000Z
2026-09-01T19:17:41.915632+00:00,2026-09-01,Michael McGreevy,STL,15.5,+131,-174,34599458,2026-09-02T02:10:00.0000000Z
